The copyright to the intellectual property of this file is held by www.climatedata.info
Title,Temperature Vostok and GISP2,
Reference,"Alley, R.B..  (2004) GISP2 Ice Core Temperature and Accumulation Data",
Reference,"Jouzel et al. (1987, 1993 and 1996) ",
Source,http://www.ncdc.noaa.gov/paleo/indexice.html,
File,gisp2_temp_accum_alley2000.txt,
File,vostok_deld.txt,
Age,Vostok,GISP2
0,0,
-25615,-7.7
-25697,-7.05
-25776,-6.98
-25855,-7.26
-25936,-7.29
-26017,-7.47
-26099,-7.48
-26180,-7.16
-26261,-7.24
-26342,-7.55
-26425,-7.82
-26510,-8.05
-26595,-8.09
-26681,-8.09
-26766,-7.74
-26849,-7.56
-26933,-7.9
-27019,-8.64
-27110,-9.02
-27202,-9.02
-27293,-8.82
-27382,-8.62
-27470,-8.14
-27555,-7.84
-27641,-8.28
-27730,-8.66
-27819,-8.52
-27907,-8.27
-27993,-8.09
-28079,-7.9
-28163,-7.69
-28247,-7.49
-28331,-8.16
-28420,-8.82
-28510,-8.47
-28597,-8.12
-28683,-7.77
-28766,-7.42
-28848,-7.07
-28927,-6.71
-29006,-6.71
-29085,-6.98
-29166,-7.25
-29249,-7.52
-29332,-7.79
-29418,-8.05
-29505,-8.35
-29594,-8.37
-29682,-8.33
-29771,-8.58
-29861,-8.43
-29949,-8.3
-30036,-7.95
-30120,-7.14
-30201,-7.02
-30283,-7.62
-30368,-7.83
-30453,-7.75
-30538,-7.64
-30622,-7.52
-30705,-7.41
-30788,-7.3
-30871,-7.63
-30957,-7.95
-31043,-8
-31130,-8.05
-31216,-7.85
-31302,-7.65
-31387,-7.77
-31473,-8.03
-31560,-8.2
-31648,-7.93
-31733,-7.4
-31815,-7.14
-31896,-6.77
-31976,-6.74
-32056,-6.79
-32137,-7.09
-32219,-7.27
-32300,-6.61
-32380,-7.07
-32463,-7.49
-32546,-6.99
-32626,-6.62
-32705,-6.71
-32787,-7.47
-32871,-7.47
-32955,-7.29
-33039,-7.59
-33124,-7.6
-33209,-7.6
-33293,-7.34
-33376,-7.07
-33459,-7.44
-33544,-7.54
-33628,-7.31
-33711,-7.12
-33793,-7.17
-33877,-7.36
-33960,-7.17
-34041,-6.53
-34121,-6.88
-34202,-6.76
-34281,-6.25
-34360,-6.59
-34438,-6.08
-34515,-6.01
-34592,-6.15
-34669,-5.87
-34744,-5.7
-34818,-5.14
-34889,-4.82
-34960,-5.05
-35033,-5.52
-35108,-5.98
-35185,-5.9
-35261,-5.82
-35336,-5.39
-35409,-5.24
-35482,-5.37
-35556,-5.55
-35631,-5.65
-35705,-5.41
-35780,-5.62
-35855,-5.72
-35930,-5.77
-36007,-6.22
-36086,-6.4
-36166,-6.7
-36248,-7.03
-36331,-7.22
-36416,-7.7
-36502,-7.3
-36585,-6.67
-36666,-6.97
-36748,-6.65
-36827,-6.02
-36905,-6.32
-36985,-6.62
-37066,-6.76
-37148,-6.9
-37230,-6.9
-37313,-6.97
-37396,-7.2
-37479,-6.8
-37558,-5.97
-37637,-6.38
-37718,-6.88
-37799,-6.6
-37880,-6.45
-37959,-6.3
-38039,-6.43
-38120,-6.66
-38201,-6.8
-38284,-6.96
-38367,-7.09
-38451,-7.18
-38535,-7.18
-38619,-6.94
-38702,-6.73
-38783,-6.69
-38865,-6.64
-38946,-6.6
-39027,-6.56
-39107,-6.21
-39185,-5.93
-39263,-5.93
-39341,-6.16
-39420,-6.24
-39499,-6.24
-39579,-6.13
-39657,-6.13
-39735,-5.91
-39812,-5.48
-39889,-6.24
-39971,-6.96
-40054,-6.91
-40138,-7.21
-40223,-7.07
-40305,-6.31
-40386,-6.51
-40468,-6.91
-40551,-6.71
-40632,-6.56
-40714,-6.67
-40796,-6.46
-40875,-5.74
-40952,-5.74
-41031,-6.37
-41112,-6.59
-41191,-5.89
-41268,-5.19
-41342,-5.11
-41415,-5.02
-41489,-5.09
-41564,-5.48
-41638,-4.8
-41710,-4.53
-41782,-5.08
-41855,-4.81
-41927,-4.68
-42001,-5.27
-42077,-5.69
-42152,-4.99
-42225,-4.65
-42298,-5.3
-42374,-5.7
-42451,-5.4
-42527,-5.49
-42603,-5.43
-42679,-5.69
-42758,-6.13
-42837,-5.95
-42916,-5.88
-42994,-5.93
-43073,-5.8
-43150,-5.53
-43226,-5.5
-43304,-6.04
-43385,-6.45
-43464,-5.42
-43540,-5.47
-43619,-6.68
-43702,-6.6
-43785,-6.48
-43868,-6.94
-43952,-6.88
-44036,-6.72
-44120,-6.99
-44206,-7.27
-44292,-6.94
-44377,-6.97
-44463,-7.51
-44551,-7.13
-44634,-6.15
-44715,-6.55
-44800,-7.44
-44887,-7.04
-44972,-6.68
-45055,-6.72
-45139,-6.69
-45225,-7.4
-45315,-8.16
-45407,-7.91
-45497,-7.64
-45587,-7.94
-45677,-7.38
-45762,-6.55
-45846,-6.93
-45932,-7.01
-46018,-7.02
-46104,-7.39
-46193,-7.38
-46281,-7.47
-46370,-7.51
-46457,-7.15
